Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-24 00:00:00-04:00,111.7125767861552,112.10793773729263,110.23721978687905,110.85436248779297,9840400,0.0,0.0
2024-09-25 00:00:00-04:00,111.18221891307967,111.87649890411272,110.52650390189206,110.63257598876953,7902300,0.0,0.0
2024-09-26 00:00:00-04:00,109.81293461385285,109.92865163248405,108.89686545968408,109.0511474609375,11132100,0.0,0.0
2024-09-27 00:00:00-04:00,109.12828954996885,110.25650286639032,108.96436262848977,109.62972259521484,11920100,0.0,0.0
2024-09-30 00:00:00-04:00,109.55257364491231,109.93828965922887,108.67506952841912,109.50435638427734,10936900,0.0,0.0
2024-10-01 00:00:00-04:00,109.89006975057615,110.69042917353558,109.07042783798002,110.6422119140625,7715500,0.0,0.0
2024-10-02 00:00:00-04:00,110.45899779319929,110.5072076936914,107.98078231475147,108.07720947265625,9041800,0.0,0.0
2024-10-03 00:00:00-04:00,107.82650045256318,108.07721696603514,105.9075726566058,106.24507141113281,10280600,0.0,0.0
2024-10-04 00:00:00-04:00,105.57971716832616,106.36079416459285,105.4832899985302,105.84971618652344,9704700,0.0,0.0
2024-10-07 00:00:00-04:00,105.78220377553953,107.01649641478248,104.31649184201186,104.71184539794922,8654800,0.0,0.0
2024-10-08 00:00:00-04:00,104.11399508301226,104.866137235039,103.95970574058586,104.64434814453125,8832400,0.0,0.0
2024-10-09 00:00:00-04:00,104.53828987737623,106.36079054510924,104.33578326369813,106.33185577392578,8627800,0.0,0.0
2024-10-10 00:00:00-04:00,106.74650310492126,106.87186504719202,105.27114606836145,105.49293518066406,6006700,0.0,0.0
2024-10-11 00:00:00-04:00,105.2036444585289,105.99435900992141,104.0465037247081,105.81114959716797,8578400,0.0,0.0
2024-10-14 00:00:00-04:00,105.52185885967528,106.13900155433326,104.79864407466158,105.77257537841797,8130700,0.0,0.0
2024-10-15 00:00:00-04:00,106.03292288342122,107.5950693705934,105.96542313528593,107.5468521118164,9109500,0.0,0.0
2024-10-16 00:00:00-04:00,107.03578166748083,107.22863598897824,105.12649151420494,106.47649383544922,8729200,0.0,0.0
2024-10-17 00:00:00-04:00,106.20650017278689,106.25471743404152,105.58935748471758,105.83042907714844,8541700,0.0,0.0
2024-10-18 00:00:00-04:00,105.97508026050181,105.99436275208035,104.68293261709168,104.81793212890625,9523000,0.0,0.0
2024-10-21 00:00:00-04:00,105.18435567774549,105.27113791697796,102.3879238218266,102.54220581054688,11444900,0.0,0.0
2024-10-22 00:00:00-04:00,102.12757226705905,103.08221370677538,101.93471058024896,102.83149719238281,11576100,0.0,0.0
2024-10-23 00:00:00-04:00,102.92792370643868,103.52578389638757,102.40720819072597,102.58078002929688,8271700,0.0,0.0
2024-10-24 00:00:00-04:00,102.26257471964288,102.8122176682969,101.50078758783796,102.09864044189453,8295900,0.0,0.0
2024-10-25 00:00:00-04:00,102.68685592979809,102.68685592979809,100.15078536472036,100.2665023803711,9625500,0.0,0.0
2024-10-28 00:00:00-04:00,100.86434959640528,101.25006560342155,100.21827951488257,100.507568359375,6968900,0.0,0.0
2024-10-29 00:00:00-04:00,100.59435420108244,101.35614131906765,99.99649400095045,100.02542877197266,9296200,0.0,0.0
2024-10-30 00:00:00-04:00,99.76507602754921,101.25007805518928,99.22507796546986,101.08615112304688,13897200,0.0,0.0
2024-10-31 00:00:00-04:00,97.3254141490396,99.54327552701984,95.07862535988124,98.665771484375,17413100,0.0,0.0
2024-11-01 00:00:00-04:00,98.14505843708706,99.05148991330346,97.5954155403628,98.24148559570312,10180600,0.0,0.0
2024-11-04 00:00:00-05:00,98.3572118821432,98.86828249226653,97.3447082288232,98.23185729980469,9182600,0.0,0.0
2024-11-05 00:00:00-05:00,97.74007041571359,98.09685903338494,96.93006601143634,98.01971435546875,6741400,0.0,0.0
2024-11-06 00:00:00-05:00,99.4950591855811,99.54327644260172,97.00719880449505,97.13256072998047,9551300,0.0,0.0
2024-11-07 00:00:00-05:00,97.8172080486374,98.058279632072,97.2482752861329,97.55684661865234,8676100,0.0,0.0
2024-11-08 00:00:00-05:00,97.85577931594253,99.54328038155221,97.39291864375872,99.24434661865234,9208000,0.0,0.0
2024-11-11 00:00:00-05:00,98.86827162891547,99.70720334539905,96.87219931314189,97.13256072998047,10075300,0.0,0.0
2024-11-12 00:00:00-05:00,97.16149357326206,97.17113113966856,94.982204387281,95.0593490600586,12282900,0.0,0.0
2024-11-13 00:00:00-05:00,94.99185317567299,95.89827736846743,94.40363789642191,94.98220825195312,8869700,0.0,0.0
2024-11-14 00:00:00-05:00,95.6379206296227,95.85006480404581,94.45184518031212,94.84720611572266,8704500,0.0,0.0
2024-11-15 00:00:00-05:00,94.42291632453615,94.42291632453615,91.10577632897564,92.87041473388672,16464500,0.0,0.0
2024-11-18 00:00:00-05:00,93.11148834228516,93.81542062042865,92.0122024830964,93.11148834228516,14139900,0.0,0.0
2024-11-19 00:00:00-05:00,93.27542563040079,94.06614017498005,91.85792346168549,93.09220886230469,13093100,0.0,0.0
2024-11-20 00:00:00-05:00,93.51649689456323,95.310062803067,93.20792554550738,93.96006774902344,12136800,0.0,0.0
2024-11-21 00:00:00-05:00,94.23006037100137,96.89149267423787,93.4875557846982,96.29363250732422,15670300,0.0,0.0
2024-11-22 00:00:00-05:00,96.74685501120383,98.15471225394383,95.39685259749167,95.63792419433594,14031200,0.0,0.0
2024-11-25 00:00:00-05:00,96.51542478495269,98.10649885821385,95.95614424949274,97.5472183227539,34659100,0.0,0.0
2024-11-26 00:00:00-05:00,97.85578418798978,98.16435553250187,96.13934826741249,97.99078369140625,9324100,0.0,0.0
2024-11-27 00:00:00-05:00,98.01970798533472,99.7554189841198,98.01006306199166,99.43721008300781,9802200,0.0,0.0
2024-11-29 00:00:00-05:00,99.2057761750294,99.360065521007,97.90399108525735,98.01006317138672,6081200,0.0,0.0
2024-12-02 00:00:00-05:00,98.09685672719189,98.21256638442452,96.8722089040575,97.01685333251953,13703100,0.0,0.0
2024-12-03 00:00:00-05:00,97.15185660213804,98.79114056977772,97.02650201630445,98.21257019042969,11395600,0.0,0.0
2024-12-04 00:00:00-05:00,98.38613524928795,98.44399007615314,97.44113874485843,97.74971008300781,11315000,0.0,0.0
2024-12-05 00:00:00-05:00,97.86543252966527,100.42079316611468,97.7304330113854,99.85186767578125,11062700,0.0,0.0
2024-12-06 00:00:00-05:00,99.90971245660313,100.23756629459989,99.02257075234236,99.40827941894531,11470700,0.0,0.0
2024-12-09 00:00:00-05:00,99.18649585908625,101.3175678378917,98.67542526394608,100.08328247070312,19162500,0.0,0.0
2024-12-10 00:00:00-05:00,100.06399140288963,100.06399140288963,97.14220493656437,97.3929214477539,11359400,0.0,0.0
2024-12-11 00:00:00-05:00,97.10363780430175,97.82685260629086,95.71507038718923,96.18756866455078,21613000,0.0,0.0
2024-12-12 00:00:00-05:00,98.0582834135741,99.32149620527102,96.54435410549875,97.63399505615234,9554400,0.0,0.0
2024-12-13 00:00:00-05:00,97.51827647425371,98.90685118026073,96.93970613239114,98.35720825195312,10118200,0.0,0.0
2024-12-16 00:00:00-05:00,98.41553880331809,99.41670309794783,97.24913538382582,97.25885009765625,11701100,0.81,0.0
2024-12-17 00:00:00-05:00,97.10333310243625,97.9781393749615,96.57844933892112,97.25885009765625,13975100,0.0,0.0
