Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-24 00:00:00-04:00,278.226136054759,279.04042499514736,270.8082274592456,270.87774658203125,13690200,0.0,0.0
2024-09-25 00:00:00-04:00,272.2779235087753,272.33750267112276,266.3594943790863,267.7497253417969,11671300,0.0,0.0
2024-09-26 00:00:00-04:00,268.6136452628394,271.3345279424699,268.1171320553295,269.79534912109375,9552500,0.0,0.0
2024-09-27 00:00:00-04:00,271.2550754976619,276.0414696736098,270.87772064411496,273.2510681152344,6509600,0.0,0.0
2024-09-30 00:00:00-04:00,273.08226248956385,273.76745313619125,271.2948270751729,273.0326232910156,5969900,0.0,0.0
2024-10-01 00:00:00-04:00,275.0385425280544,277.11396421317886,272.4467276836319,275.6641540527344,5781600,0.0,0.0
2024-10-02 00:00:00-04:00,274.6413347536382,275.703880336808,273.44969088217033,275.0683288574219,4741600,0.0,0.0
2024-10-03 00:00:00-04:00,274.7406131281009,275.7534890936899,273.91638428831726,274.92926025390625,3036700,0.0,0.0
2024-10-04 00:00:00-04:00,275.41587930863176,276.4982744528067,273.1815698988345,275.9918212890625,4259300,0.0,0.0
2024-10-07 00:00:00-04:00,275.6641040078951,275.68395362397115,271.33449362748803,271.88067626953125,4339300,0.0,0.0
2024-10-08 00:00:00-04:00,272.7942544040328,274.1745755478788,272.09915415646117,273.0425109863281,4370900,0.0,0.0
2024-10-09 00:00:00-04:00,273.0822457182491,275.55487162741144,272.5063037704647,274.998779296875,4115800,0.0,0.0
2024-10-10 00:00:00-04:00,274.84984354487824,275.73365157997677,273.4298230775677,275.5350341796875,4063900,0.0,0.0
2024-10-11 00:00:00-04:00,274.1150303284023,276.8557627290138,273.44968927138683,275.9024658203125,4746300,0.0,0.0
2024-10-14 00:00:00-04:00,277.13380787168603,279.40784692374314,276.05141267955497,278.72265625,3996600,0.0,0.0
2024-10-15 00:00:00-04:00,279.04041281609307,280.6689906257886,276.8855322371199,277.34234619140625,5807000,0.0,0.0
2024-10-16 00:00:00-04:00,276.67702428102746,285.5944126998421,276.40891804959966,285.51495361328125,9442700,0.0,0.0
2024-10-17 00:00:00-04:00,286.5576140137232,288.9011415955459,285.6042869218469,288.36492919921875,8815800,0.0,0.0
2024-10-18 00:00:00-04:00,287.89822246824036,289.01040716911393,286.0710272542221,288.59332275390625,5350900,0.0,0.0
2024-10-21 00:00:00-04:00,287.5804317878068,288.41457027005674,284.333216287351,284.849609375,6313100,0.0,0.0
2024-10-22 00:00:00-04:00,283.0621518421086,284.5318417648609,281.55276268437666,282.8039855957031,5736500,0.0,0.0
2024-10-23 00:00:00-04:00,284.0452572461742,284.0651068628743,281.55275148380144,281.7811584472656,5249300,0.0,0.0
2024-10-24 00:00:00-04:00,280.420735516253,281.64213857523475,279.7653344653251,281.24493408203125,4679900,0.0,0.0
2024-10-25 00:00:00-04:00,282.01950945483776,283.1019046397655,278.8219631002368,279.7653503417969,4464600,0.0,0.0
2024-10-28 00:00:00-04:00,280.07319009880155,282.65506494501506,279.56673690878404,282.20819091796875,4306200,0.0,0.0
2024-10-29 00:00:00-04:00,282.287593372751,283.7076441038228,279.38797336271216,279.9142761230469,7534800,0.0,0.0
2024-10-30 00:00:00-04:00,290.3013566085198,293.7173701132974,286.3193107387893,288.1365661621094,9606800,0.0,0.0
2024-10-31 00:00:00-04:00,290.0530742472135,294.2734363993107,287.600297854863,287.8287048339844,7950200,0.0,0.0
2024-11-01 00:00:00-04:00,286.47818443412444,290.62905793359414,285.18726219999894,288.7124938964844,5470700,0.0,0.0
2024-11-04 00:00:00-05:00,289.5168322005978,291.105680487295,288.73236317106364,289.81475830078125,4281600,0.0,0.0
2024-11-05 00:00:00-05:00,289.67575213424504,292.72435076559384,289.5466538403471,291.2447509765625,3753700,0.0,0.0
2024-11-06 00:00:00-05:00,304.1838315228628,306.84513480400796,300.7082393810698,305.25628662109375,10320500,0.0,0.0
2024-11-07 00:00:00-05:00,305.3556068916638,305.48470516772915,302.297099025022,303.6674499511719,6237300,0.0,0.0
2024-11-08 00:00:00-05:00,304.7498455968365,308.98011688661836,303.55820195464753,305.7229919433594,6240600,0.0,0.0
2024-11-11 00:00:00-05:00,307.9275411678389,310.26115918109616,307.14304185598655,308.75177001953125,4674100,0.0,0.0
2024-11-12 00:00:00-05:00,307.4683527271333,308.97065281518695,306.54305926559545,308.27423095703125,4616400,0.59,0.0
2024-11-13 00:00:00-05:00,307.916025908982,309.36862268996236,306.27442333891247,307.9060974121094,4046400,0.0,0.0
2024-11-14 00:00:00-05:00,307.7269904318916,309.70689059698776,306.26446515083353,306.6823425292969,4415800,0.0,0.0
2024-11-15 00:00:00-05:00,305.9958383615891,309.13977117953834,305.10042156791917,308.0652770996094,5106300,0.0,0.0
