Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-19 00:00:00-04:00,170.58050048591937,172.9081144541058,168.6929926311719,170.0915069580078,10900000,0.0,0.0
2024-09-20 00:00:00-04:00,168.88861511242118,169.26025503069576,160.6833029479688,165.20159912109375,27546400,0.0,0.0
2024-09-23 00:00:00-04:00,164.7125873717059,166.23824487653363,161.71017470215887,162.30674743652344,9810000,0.0,0.0
2024-09-24 00:00:00-04:00,163.7346032643487,165.63190068132144,162.32629941163083,163.2749481201172,9666800,0.0,0.0
2024-09-25 00:00:00-04:00,162.61970289974366,164.87885083957644,162.1111454008563,164.56590270996094,5095500,0.0,0.0
2024-09-26 00:00:00-04:00,171.0597238611912,171.88122942745693,163.10868412003023,168.8592529296875,8475000,0.0,0.0
2024-09-27 00:00:00-04:00,169.1917669090661,169.63185811586834,166.09154961830103,166.38494873046875,5880700,0.0,0.0
2024-09-30 00:00:00-04:00,167.59763681263826,168.43870627671677,164.05732844944416,166.30670166015625,8099700,0.0,0.0
2024-10-01 00:00:00-04:00,166.06221926618105,166.54142341386452,160.46813163459433,162.13070678710938,8277600,0.0,0.0
2024-10-02 00:00:00-04:00,162.4925467820821,166.01330622644144,161.51455970563768,164.6147918701172,4484600,0.0,0.0
2024-10-03 00:00:00-04:00,162.29697588897037,165.79817192116053,162.0133661617455,165.20159912109375,6260200,0.0,0.0
2024-10-04 00:00:00-04:00,168.75169970055256,168.9961965083126,162.81531004514665,165.18203735351562,6586500,0.0,0.0
2024-10-07 00:00:00-04:00,163.9497705377039,165.00599848465205,162.09160086169706,163.2651824951172,4359300,0.0,0.0
2024-10-08 00:00:00-04:00,161.23097359654597,164.02801764110814,160.0573919177781,162.6783905029297,7843500,0.0,0.0
2024-10-09 00:00:00-04:00,162.29696730497486,166.55121744864257,161.04514492561836,166.4729766845703,5486500,0.0,0.0
2024-10-10 00:00:00-04:00,163.54876739855436,165.03531186756544,161.69059800446385,164.8103790283203,5048000,0.0,0.0
2024-10-11 00:00:00-04:00,164.30184036369025,166.67834196310184,163.1967101144876,166.23825073242188,3801400,0.0,0.0
2024-10-14 00:00:00-04:00,167.56830841704314,174.93255018661145,167.1379916995126,174.12081909179688,9933600,0.0,0.0
2024-10-15 00:00:00-04:00,173.31890211749328,175.8714494439588,168.94729790408795,170.25779724121094,12910400,0.0,0.0
2024-10-16 00:00:00-04:00,170.77610973784712,170.8250120794632,166.47297228782256,167.70523071289062,6495700,0.0,0.0
2024-10-17 00:00:00-04:00,171.7540939617868,171.7540939617868,167.25536214459632,167.33360290527344,6093200,0.0,0.0
2024-10-18 00:00:00-04:00,168.32136935458968,168.78102450993526,165.69058152762446,167.15756225585938,6432700,0.0,0.0
2024-10-21 00:00:00-04:00,165.90574852966026,166.4240805534484,162.41434197465526,165.28961181640625,7297700,0.0,0.0
2024-10-22 00:00:00-04:00,165.28959345850916,169.66119696447328,164.5267647186804,169.3677978515625,7313000,0.0,0.0
