Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-19 00:00:00-04:00,10.425135153726591,10.508759372287617,10.099930056236518,10.146388053894043,52436400,0.0,0.0
2024-09-20 00:00:00-04:00,10.090638857536742,10.109222412109375,9.932682188119983,10.109222412109375,68809100,0.0,0.0
2024-09-23 00:00:00-04:00,10.072055739155772,10.146388181900548,9.95126529816736,10.137096405029297,40421300,0.0,0.0
2024-09-24 00:00:00-04:00,10.19284676506392,10.22072121116464,10.044181871043186,10.099930763244629,37746300,0.0,0.0
2024-09-25 00:00:00-04:00,9.83976704803477,9.83976704803477,9.588894378631826,9.68181037902832,74109600,0.0,0.0
2024-09-26 00:00:00-04:00,9.8118926725572,9.988432011238356,9.8118926725572,9.923391342163086,51408500,0.0,0.0
2024-09-27 00:00:00-04:00,10.072056657333318,10.211429778656994,9.99772420781233,10.01630687713623,45469600,0.0,0.0
2024-09-30 00:00:00-04:00,9.737559178179461,9.858349623106182,9.69110206453373,9.81189250946045,59662900,0.0,0.0
2024-10-01 00:00:00-04:00,9.960557484893881,10.0534725990918,9.830475261681618,9.988431930541992,63963000,0.0,0.0
2024-10-02 00:00:00-04:00,9.96984843457007,9.96984843457007,9.691102204227088,9.73755931854248,51457400,0.0,0.0
2024-10-03 00:00:00-04:00,9.672519100769096,9.72826888110564,9.598186651062168,9.709685325622559,44458300,0.0,0.0
2024-10-04 00:00:00-04:00,9.839767714107511,9.858350383777116,9.700393704078277,9.821184158325195,45883000,0.0,0.0
2024-10-07 00:00:00-04:00,9.80260074440875,9.858349635297628,9.709684744777093,9.746850967407227,38009100,0.0,0.0
2024-10-08 00:00:00-04:00,9.756142744592921,9.830475189853189,9.64464407670252,9.746850967407227,46355700,0.0,0.0
2024-10-09 00:00:00-04:00,9.746851003451821,9.9233912261823,9.700393003464187,9.86764144897461,40407000,0.0,0.0
2024-10-10 00:00:00-04:00,9.830475341101852,9.941974010707739,9.79330911789989,9.923391342163086,39458300,0.0,0.0
2024-10-11 00:00:00-04:00,9.886224541882761,10.034889426012748,9.876932765096486,9.960556983947754,31915700,0.0,0.0
2024-10-14 00:00:00-04:00,9.951265172622518,10.183554274797542,9.904807174964994,10.146388053894043,41940200,0.0,0.0
2024-10-15 00:00:00-04:00,10.137097442857042,10.239305226679518,10.053473214679636,10.072056770324707,53097100,0.0,0.0
2024-10-16 00:00:00-04:00,10.118514845414804,10.387970201399142,10.118514845414804,10.24859619140625,46996400,0.0,0.0
2024-10-17 00:00:00-04:00,10.257887387219137,10.341511611247139,10.164971385829656,10.285761833190918,37617200,0.0,0.0
2024-10-18 00:00:00-04:00,10.369385669645006,10.37867744665919,10.25788700381268,10.313636779785156,26074900,0.0,0.0
2024-10-21 00:00:00-04:00,10.29505352727243,10.369385973337652,10.090638857536742,10.109222412109375,41008600,0.0,0.0
2024-10-22 00:00:00-04:00,10.146388145616218,10.360093696215065,10.146388145616218,10.322927474975586,51597600,0.0,0.0
2024-10-23 00:00:00-04:00,10.322929211454511,10.443719672329822,10.239305864183383,10.276472091674805,37335400,0.0,0.0
2024-10-24 00:00:00-04:00,10.443718910217285,10.453010687940278,10.285762233377172,10.443718910217285,44736400,0.0,0.0
2024-10-25 00:00:00-04:00,10.4808847272187,10.52734272791344,10.239304718608837,10.285761833190918,39120700,0.0,0.0
2024-10-28 00:00:00-04:00,10.378678267369244,10.583092947282559,10.332220264737215,10.564509391784668,97967000,0.0,0.0
